Cycle,Direction,Position_mm,Force_N,StrokeCount,Time_s
34,FWD,122.21703,0.00000,38,228.507
34,FWD,122.30788,0.01000,38,228.601
34,FWD,122.41098,-0.00000,38,228.672
34,FWD,122.49253,0.00000,38,228.754
34,FWD,122.61262,0.01000,38,228.849
34,FWD,122.74187,-0.00000,38,228.944
34,FWD,122.88313,0.00000,38,229.042
34,FWD,123.02571,0.01000,38,229.135
34,FWD,123.15824,0.01000,38,229.208
34,FWD,123.26891,0.00000,38,229.303
34,FWD,123.41309,0.00000,38,229.398
34,FWD,123.56113,0.00000,38,229.509
34,FWD,123.71506,0.00000,38,229.610
34,FWD,123.86806,0.00000,38,229.708
34,FWD,124.02765,-0.01000,38,229.803
34,FWD,124.16877,0.01000,38,229.896
34,FWD,124.31023,0.00000,38,230.006
34,FWD,124.46180,0.11000,38,230.105
34,FWD,124.60697,0.14000,38,230.175
34,FWD,124.70918,2.55000,38,230.256
34,FWD,124.84898,4.17000,39,230.351
34,BWD,124.89874,5.40000,39,230.707
34,BWD,124.89401,5.01000,39,230.803
34,BWD,124.87978,4.64000,39,230.898
34,BWD,124.85501,4.12000,39,231.007
34,BWD,124.82008,2.65000,39,231.102
34,BWD,124.78398,1.96000,39,231.207
34,BWD,124.71954,1.28000,39,231.301
34,BWD,124.66069,0.71000,39,231.411
34,BWD,124.57816,0.11000,39,231.505
34,BWD,124.49919,0.06000,39,231.600
34,BWD,124.41510,0.03000,39,231.670
34,BWD,124.34773,0.02000,39,231.740
34,BWD,124.27477,0.00000,39,231.819
34,BWD,124.17013,-0.00000,39,231.897
34,BWD,124.07182,0.01000,39,232.007
34,BWD,123.92507,0.02000,39,232.102
34,BWD,123.79751,0.02000,39,232.197
34,BWD,123.64906,0.02000,39,232.304
34,BWD,123.48570,0.02000,39,232.399
34,BWD,123.34373,0.00000,39,232.508
34,BWD,123.17871,0.01000,39,232.602
34,BWD,123.04868,0.02000,39,232.707
34,BWD,122.87585,0.00000,39,232.804
34,BWD,122.73951,0.01000,39,232.898
34,BWD,122.61010,0.01000,39,233.008
34,BWD,122.47155,0.00000,39,233.102
34,BWD,122.36945,0.00000,39,233.207
34,BWD,122.24557,0.01000,39,233.306
34,BWD,122.15485,0.02000,39,233.401
34,BWD,122.07346,0.00000,39,233.510
34,BWD,121.98949,0.02000,39,233.606
34,BWD,121.93399,0.00000,39,233.675
34,BWD,121.89418,0.01000,39,233.758
34,BWD,121.85149,0.02000,39,233.823
34,BWD,121.81797,0.01000,39,233.917
34,BWD,121.78508,0.01000,39,234.012
35,FWD,121.76661,0.00000,39,234.074
35,FWD,121.75031,-0.00000,39,234.153
35,FWD,121.74283,0.02000,39,234.225
35,FWD,121.74003,0.01000,39,234.308
35,FWD,121.74408,0.02000,39,234.402
35,FWD,121.75702,0.02000,39,234.512
35,FWD,121.78330,-0.01000,39,234.606
35,FWD,121.81119,-0.01000,39,234.707
35,FWD,121.86028,0.01000,39,234.803
35,FWD,121.90705,-0.00000,39,234.905
35,FWD,121.97627,0.00000,39,234.999
35,FWD,122.04583,0.02000,39,235.109
35,FWD,122.14281,0.01000,39,235.225
35,FWD,122.24718,0.01000,39,235.303
35,FWD,122.31921,0.01000,39,235.406
35,FWD,122.44643,0.02000,39,235.500
35,FWD,122.56347,0.01000,39,235.610
35,FWD,122.71088,-0.00000,39,235.708
35,FWD,122.85197,-0.01000,39,235.803
35,FWD,122.99585,0.01000,39,235.909
35,FWD,123.15074,0.00000,39,236.003
35,FWD,123.29205,0.00000,39,236.096
35,FWD,123.41599,0.02000,39,236.164
35,FWD,123.52985,-0.00000,39,236.240
35,FWD,123.64777,0.00000,39,236.334
35,FWD,123.78910,0.00000,39,236.424
35,FWD,123.92715,0.02000,39,236.505
35,FWD,124.04482,0.01000,39,236.598
35,FWD,124.16944,0.01000,39,236.707
35,FWD,124.34985,0.01000,39,236.802
35,FWD,124.49239,0.11000,39,236.897
35,FWD,124.62901,0.34000,39,237.006
35,FWD,124.79716,1.75000,40,237.100
35,BWD,124.84475,4.27000,40,237.446
35,BWD,124.84099,4.00000,40,237.525
35,BWD,124.83109,3.80000,40,237.603
35,BWD,124.81674,3.46000,40,237.724
35,BWD,124.77792,2.19000,40,237.819
35,BWD,124.73904,1.95000,40,237.913
35,BWD,124.69148,1.00000,41,238.006
35,BWD,124.64272,0.51000,41,238.104
35,BWD,124.57621,0.17000,41,238.207
35,BWD,124.48383,0.07000,41,238.302
35,BWD,124.40228,0.04000,41,238.397
35,BWD,124.30682,0.01000,41,238.507
35,BWD,124.17912,0.00000,41,238.607
35,BWD,124.08064,0.01000,41,238.697
35,BWD,123.95310,0.01000,41,238.774
35,BWD,123.84531,0.02000,41,238.853
35,BWD,123.73068,0.00000,41,238.930
35,BWD,123.61304,0.00000,41,239.009
35,BWD,123.50356,-0.00000,41,239.107
35,BWD,123.35966,0.01000,41,239.206
35,BWD,123.21676,0.01000,41,239.304
35,BWD,123.05178,0.01000,41,239.399
35,BWD,122.91079,0.01000,41,239.508
35,BWD,122.76332,-0.00000,41,239.602
35,BWD,122.63082,0.01000,41,239.707
35,BWD,122.50104,0.01000,41,239.805
35,BWD,122.37473,-0.00000,41,239.899
35,BWD,122.27141,0.03000,41,240.008
35,BWD,122.16283,0.00000,41,240.104
35,BWD,122.08133,0.01000,41,240.208
35,BWD,121.99983,-0.01000,41,240.302
35,BWD,121.93624,0.02000,41,240.396
35,BWD,121.87867,0.00000,41,240.506
35,BWD,121.82931,0.01000,41,240.601
35,BWD,121.79272,0.00000,41,240.708
36,FWD,121.77351,0.02000,41,240.756
36,FWD,121.75486,-0.00000,41,240.835
36,FWD,121.74536,0.01000,41,240.914
36,FWD,121.74012,0.00000,41,241.008
36,FWD,121.74321,0.01000,41,241.103
36,FWD,121.75627,-0.00000,41,241.206
36,FWD,121.77958,0.01000,41,241.304
36,FWD,121.81314,-0.00000,41,241.398
36,FWD,121.84995,0.02000,41,241.476
36,FWD,121.88971,-0.00000,41,241.555
36,FWD,121.93599,0.02000,41,241.634
36,FWD,121.98032,0.00000,41,241.708
36,FWD,122.04931,0.01000,41,241.805
36,FWD,122.12421,0.01000,41,241.900
36,FWD,122.21083,0.00000,41,242.009
36,FWD,122.33345,0.01000,41,242.104
36,FWD,122.42013,0.01000,41,242.208
36,FWD,122.56465,0.03000,41,242.307
36,FWD,122.69011,0.01000,41,242.401
36,FWD,122.82480,-0.00000,41,242.511
36,FWD,122.98907,0.00000,41,242.606
36,FWD,123.11436,0.00000,41,242.666
36,FWD,123.21443,0.01000,41,242.756
36,FWD,123.33779,0.00000,41,242.825
36,FWD,123.46129,0.02000,41,242.921
36,FWD,123.61247,0.01000,41,243.015
36,FWD,123.74185,0.01000,41,243.108
36,FWD,123.86441,0.01000,41,243.207
36,FWD,124.03509,0.01000,41,243.307
36,FWD,124.18526,0.00000,41,243.403
36,FWD,124.32695,-0.01000,41,243.498
36,FWD,124.46762,0.09000,41,243.608
36,FWD,124.61646,0.38000,41,243.706
36,FWD,124.78438,1.96000,42,243.803
36,BWD,124.83178,4.05000,42,244.142
36,BWD,124.82909,3.92000,42,244.210
36,BWD,124.81990,3.60000,42,244.305
36,BWD,124.80339,3.15000,42,244.407
36,BWD,124.77012,2.62000,42,244.502
36,BWD,124.73277,2.06000,42,244.596
36,BWD,124.69289,1.04000,43,244.669
36,BWD,124.64948,0.58000,43,244.756
36,BWD,124.58814,0.15000,43,244.850
36,BWD,124.52017,0.10000,43,244.925
36,BWD,124.45531,0.04000,43,245.004
36,BWD,124.38410,0.05000,43,245.098
36,BWD,124.29810,-0.01000,43,245.158
36,BWD,124.22670,0.00000,43,245.239
36,BWD,124.13239,0.00000,43,245.334
36,BWD,124.01698,-0.00000,43,245.427
36,BWD,123.89393,0.00000,43,245.520
36,BWD,123.75986,0.00000,43,245.600
36,BWD,123.65289,0.00000,43,245.707
36,BWD,123.47904,0.00000,43,245.803
36,BWD,123.33797,0.02000,43,245.897
36,BWD,123.19957,0.01000,43,246.008
36,BWD,123.03177,0.00000,43,246.102
36,BWD,122.90619,0.02000,43,246.170
36,BWD,122.79747,0.01000,43,246.245
36,BWD,122.68504,-0.01000,43,246.325
36,BWD,122.57641,-0.00000,43,246.419
36,BWD,122.47234,0.01000,43,246.503
36,BWD,122.37600,0.01000,43,246.566
36,BWD,122.30707,0.02000,43,246.640
36,BWD,122.23098,0.01000,43,246.708
36,BWD,122.15419,-0.02000,43,246.802
36,BWD,122.07320,0.00000,43,246.896
36,BWD,122.00977,0.00000,43,246.975
36,BWD,121.95170,0.00000,43,247.057
36,BWD,121.89739,0.00000,43,247.153
36,BWD,121.85233,0.02000,43,247.226
36,BWD,121.81699,0.01000,43,247.305
36,BWD,121.78934,0.00000,43,247.399
37,FWD,121.77044,0.00000,43,247.445
37,FWD,121.75486,0.01000,43,247.539
37,FWD,121.74412,-0.00000,43,247.607
37,FWD,121.74009,0.00000,43,247.700
37,FWD,121.74334,0.00000,43,247.810
37,FWD,121.75845,0.00000,43,247.905
37,FWD,121.77798,0.00000,43,248.006
37,FWD,121.81516,0.00000,43,248.101
37,FWD,121.85616,0.02000,43,248.211
37,FWD,121.91510,0.01000,43,248.295
37,FWD,121.96600,-0.00000,43,248.403
37,FWD,122.04764,-0.01000,43,248.497
37,FWD,122.12633,0.01000,43,248.607
37,FWD,122.21671,0.01000,43,248.702
37,FWD,122.31408,0.02000,43,248.796
37,FWD,122.43352,0.01000,43,248.906
37,FWD,122.55826,0.00000,43,249.001
37,FWD,122.68559,-0.00000,43,249.106
37,FWD,122.84599,0.01000,43,249.201
37,FWD,122.98787,0.02000,43,249.311
37,FWD,123.13828,0.01000,43,249.405
37,FWD,123.29444,-0.02000,43,249.499
37,FWD,123.43482,-0.01000,43,249.609
37,FWD,123.58963,0.00000,43,249.703
37,FWD,123.74107,0.00000,43,249.797
37,FWD,123.88277,0.01000,43,249.907
37,FWD,124.04589,0.01000,43,250.002
37,FWD,124.18814,0.01000,43,250.111
37,FWD,124.35342,0.00000,43,250.205
37,FWD,124.49384,0.01000,43,250.299
37,FWD,124.63818,0.88000,43,250.409
37,FWD,124.79983,2.96000,44,250.503
37,BWD,124.84776,4.19000,44,250.864
37,BWD,124.84351,4.17000,44,250.958
37,BWD,124.83043,3.78000,44,251.052
37,BWD,124.80862,3.52000,44,251.130
37,BWD,124.78701,2.36000,44,251.209
37,BWD,124.75162,2.27000,44,251.303
37,BWD,124.70641,0.88000,44,251.398
37,BWD,124.65186,0.40000,44,251.508
37,BWD,124.57294,0.14000,44,251.603
37,BWD,124.50334,0.09000,44,251.696
37,BWD,124.42068,0.01000,44,251.806
37,BWD,124.30227,0.02000,44,251.901
37,BWD,124.21126,0.01000,44,252.011
37,BWD,124.08123,0.01000,44,252.105
37,BWD,123.96037,-0.01000,44,252.199
37,BWD,123.83001,0.03000,44,252.309
37,BWD,123.66805,0.02000,44,252.402
37,BWD,123.52731,0.02000,44,252.497
37,BWD,123.38596,0.01000,44,252.607
37,BWD,123.22095,0.00000,44,252.701
37,BWD,123.07925,0.02000,44,252.795
37,BWD,122.93757,0.01000,44,252.875
37,BWD,122.81966,-0.00000,44,252.953
37,BWD,122.72092,0.02000,44,253.031
37,BWD,122.60086,0.00000,44,253.111
37,BWD,122.50143,0.01000,44,253.205
37,BWD,122.38930,-0.01000,44,253.299
37,BWD,122.28656,0.01000,44,253.408
37,BWD,122.17742,0.01000,44,253.503
37,BWD,122.09411,0.00000,44,253.597
37,BWD,122.01893,0.00000,44,253.706
37,BWD,121.94336,-0.00000,44,253.801
37,BWD,121.88748,0.00000,44,253.911
37,BWD,121.83380,0.01000,44,254.006
37,BWD,121.79750,0.01000,44,254.099
37,BWD,121.76998,0.01000,44,254.203
37,BWD,121.74998,0.01000,44,254.297
37,BWD,121.74110,0.01000,44,254.407
37,BWD,121.74171,0.01000,44,254.502
37,BWD,121.75170,0.01000,44,254.596
37,BWD,121.76998,0.01000,44,254.706
37,BWD,121.78593,0.00000,44,254.800
38,FWD,121.78902,-0.00000,44,254.831
38,FWD,121.79579,0.00000,44,254.926
38,FWD,121.81184,-0.01000,44,255.020
38,FWD,121.83695,0.01000,44,255.115
38,FWD,121.87080,-0.01000,44,255.208
38,FWD,121.91326,-0.00000,44,255.302
38,FWD,121.96520,0.01000,44,255.397
38,FWD,122.02590,0.01000,44,255.506
38,FWD,122.10693,0.01000,44,255.601
38,FWD,122.18794,0.01000,44,255.696
38,FWD,122.27647,0.01000,44,255.807
38,FWD,122.39149,0.01000,44,255.900
38,FWD,122.49896,0.01000,44,256.010
38,FWD,122.63615,0.01000,44,256.104
38,FWD,122.76361,0.01000,44,256.198
38,FWD,122.89969,0.01000,44,256.308
38,FWD,123.06465,0.01000,44,256.402
38,FWD,123.20572,0.01000,44,256.497
38,FWD,123.34735,0.01000,44,256.607
38,FWD,123.51241,0.00000,44,256.701
38,FWD,123.65338,0.01000,44,256.811
38,FWD,123.81801,0.01000,44,256.905
38,FWD,123.95968,0.00000,44,256.999
38,FWD,124.10073,0.01000,44,257.109
38,FWD,124.26569,0.01000,44,257.203
38,FWD,124.40699,0.00000,44,257.297
38,FWD,124.54810,0.07000,44,257.407
38,FWD,124.71278,2.15000,44,257.501
38,FWD,124.85425,4.64000,45,257.596
38,BWD,124.90221,5.39000,45,257.941
38,BWD,124.89833,5.05000,45,258.020
38,BWD,124.88840,5.06000,45,258.098
38,BWD,124.87402,4.01000,45,258.208
38,BWD,124.83949,3.39000,45,258.302
38,BWD,124.80305,2.72000,45,258.397
38,BWD,124.75555,1.98000,45,258.506
38,BWD,124.68907,0.58000,45,258.601
38,BWD,124.62376,0.20000,45,258.710
38,BWD,124.54556,0.10000,45,258.805
38,BWD,124.45955,0.01000,45,258.899
38,BWD,124.35572,0.01000,45,259.009
38,BWD,124.24268,0.02000,45,259.103
38,BWD,124.12814,0.01000,45,259.197
38,BWD,124.00362,0.01000,45,259.306
38,BWD,123.84732,0.01000,45,259.400
38,BWD,123.70772,0.01000,45,259.510
38,BWD,123.56068,0.00000,45,259.603
38,BWD,123.41535,0.01000,45,259.705
38,BWD,123.25066,0.01000,45,259.799
38,BWD,123.11340,-0.00000,45,259.866
38,BWD,123.02650,0.01000,45,259.940
38,BWD,122.91445,0.00000,45,260.016
38,BWD,122.80295,0.01000,45,260.107
38,BWD,122.65999,0.01000,45,260.202
38,BWD,122.53342,0.01000,45,260.296
38,BWD,122.41925,0.00000,45,260.407
38,BWD,122.29681,0.01000,45,260.502
38,BWD,122.20226,0.00000,45,260.611
38,BWD,122.10269,0.00000,45,260.706
38,BWD,122.02637,-0.01000,45,260.802
38,BWD,121.95989,0.00000,45,260.909
38,BWD,121.89303,-0.00000,45,261.003
38,BWD,121.84535,0.01000,45,261.098
38,BWD,121.80779,0.00000,45,261.207
38,BWD,121.77166,-0.00000,45,261.301
38,BWD,121.75299,0.01000,45,261.395
38,BWD,121.74225,0.00000,45,261.473
38,BWD,121.74002,0.01000,45,261.551
38,BWD,121.74363,0.01000,45,261.634
38,BWD,121.75213,0.01000,45,261.717
38,BWD,121.77071,-0.01000,45,261.812
38,BWD,121.78461,-0.00000,45,261.896
38,BWD,121.78962,0.02000,45,261.973
39,FWD,121.79000,0.01000,45,262.022
39,FWD,121.79426,0.01000,45,262.116
39,FWD,121.80734,0.02000,45,262.195
39,FWD,121.82506,0.01000,45,262.273
39,FWD,121.84897,0.01000,45,262.351
39,FWD,121.87910,-0.01000,45,262.431
39,FWD,121.91531,0.01000,45,262.509
39,FWD,121.95763,0.01000,45,262.603
39,FWD,122.01635,0.00000,45,262.697
39,FWD,122.08213,-0.00000,45,262.798
39,FWD,122.16476,0.01000,45,262.906
39,FWD,122.25463,0.00000,45,263.007
39,FWD,122.35794,0.01000,45,263.073
39,FWD,122.44454,0.01000,45,263.152
39,FWD,122.52564,0.00000,45,263.231
39,FWD,122.63606,0.01000,45,263.308
39,FWD,122.72371,-0.00000,45,263.396
39,FWD,122.86185,0.00000,45,263.473
39,FWD,122.98173,-0.00000,45,263.552
39,FWD,123.08392,0.00000,45,263.631
39,FWD,123.21761,0.00000,45,263.710
39,FWD,123.33595,0.00000,45,263.807
39,FWD,123.46313,0.01000,45,263.875
39,FWD,123.58498,0.01000,45,263.971
39,FWD,123.72670,0.00000,45,264.050
39,FWD,123.84396,0.00000,45,264.127
39,FWD,123.96198,0.01000,45,264.207
39,FWD,124.06622,0.02000,45,264.301
39,FWD,124.21317,0.00000,45,264.406
39,FWD,124.37817,-0.01000,45,264.500
39,FWD,124.51886,0.20000,45,264.606
39,FWD,124.67885,1.01000,45,264.700
39,FWD,124.82058,3.06000,46,264.810
39,BWD,124.89182,4.93000,46,265.172
39,BWD,124.88755,4.66000,46,265.267
39,BWD,124.87452,4.42000,46,265.345
39,BWD,124.85678,4.02000,46,265.423
39,BWD,124.83307,3.59000,46,265.501
39,BWD,124.80298,2.97000,46,265.595
39,BWD,124.75903,1.40000,46,265.705
39,BWD,124.69654,0.83000,47,265.799
39,BWD,124.63321,0.31000,47,265.910
39,BWD,124.54838,0.08000,47,266.003
39,BWD,124.46567,0.05000,47,266.097
39,BWD,124.37421,0.01000,47,266.175
39,BWD,124.30453,0.02000,47,266.254
39,BWD,124.20121,0.01000,47,266.333
39,BWD,124.10649,0.00000,47,266.412
39,BWD,124.00526,0.03000,47,266.506
39,BWD,123.87534,0.01000,47,266.600
39,BWD,123.73678,-0.00000,47,266.710
39,BWD,123.57246,0.00000,47,266.804
39,BWD,123.43143,0.00000,47,266.898
39,BWD,123.28934,0.00000,47,267.008
39,BWD,123.12534,-0.01000,47,267.102
39,BWD,122.98392,0.02000,47,267.196
39,BWD,122.85586,0.00000,47,267.306
39,BWD,122.68547,-0.01000,47,267.400
39,BWD,122.56091,-0.00000,47,267.510
39,BWD,122.42590,0.00000,47,267.604
39,BWD,122.32021,0.00000,47,267.698
39,BWD,122.22273,0.02000,47,267.808
39,BWD,122.12109,-0.00000,47,267.903
39,BWD,122.05264,-0.00000,47,267.997
39,BWD,121.98152,0.01000,47,268.105
39,BWD,121.90539,0.01000,47,268.200
39,BWD,121.85858,0.00000,47,268.310
39,BWD,121.80878,0.01000,47,268.405
39,BWD,121.77833,0.01000,47,268.498
39,BWD,121.75680,0.03000,47,268.608
39,BWD,121.74265,0.00000,47,268.703
39,BWD,121.74002,0.00000,47,268.797
39,BWD,121.74621,0.01000,47,268.907
39,BWD,121.76245,0.03000,47,269.001
39,BWD,121.78034,0.00000,47,269.096
39,BWD,121.78930,0.00000,47,269.206
40,FWD,121.79000,-0.00000,47,269.237
40,FWD,121.79330,0.01000,47,269.315
40,FWD,121.80278,0.00000,47,269.410
40,FWD,121.82191,0.00000,47,269.502
40,FWD,121.84972,-0.02000,47,269.595
40,FWD,121.88624,0.01000,47,269.704
40,FWD,121.94015,0.01000,47,269.798
40,FWD,121.99583,0.01000,47,269.907
40,FWD,122.07056,-0.02000,47,270.000
40,FWD,122.14655,0.02000,47,270.110
40,FWD,122.24507,0.00000,47,270.205
40,FWD,122.33875,0.02000,47,270.297
40,FWD,122.44591,0.02000,47,270.405
40,FWD,122.56963,0.01000,47,270.497
40,FWD,122.69782,0.01000,47,270.606
40,FWD,122.84019,0.01000,47,270.699
40,FWD,122.97932,0.01000,47,270.808
40,FWD,123.14436,0.01000,47,270.903
40,FWD,123.29205,0.01000,47,270.996
40,FWD,123.42242,0.01000,47,271.105
40,FWD,123.59492,-0.00000,47,271.197
40,FWD,123.72650,0.00000,47,271.275
40,FWD,123.84299,0.00000,47,271.352
40,FWD,123.95943,0.01000,47,271.430
40,FWD,124.06666,0.02000,47,271.505
40,FWD,124.20097,-0.00000,47,271.597
40,FWD,124.32630,0.00000,47,271.705
40,FWD,124.49100,0.10000,47,271.799
40,FWD,124.63042,0.30000,47,271.909
40,FWD,124.79129,1.59000,48,272.001
40,BWD,124.83860,4.14000,48,272.340
40,BWD,124.83554,3.89000,48,272.416
40,BWD,124.82608,3.67000,48,272.509
40,BWD,124.80657,3.27000,48,272.604
40,BWD,124.77894,2.76000,48,272.696
40,BWD,124.74248,1.44000,48,272.804
40,BWD,124.68992,0.89000,49,272.896
40,BWD,124.63452,0.39000,49,273.005
40,BWD,124.55882,0.14000,49,273.099
40,BWD,124.48525,0.06000,49,273.224
40,BWD,124.37284,0.02000,49,273.300
40,BWD,124.29576,-0.00000,49,273.408
40,BWD,124.17609,0.00000,49,273.501
40,BWD,124.06605,0.02000,49,273.608
40,BWD,123.92494,0.01000,49,273.704
40,BWD,123.79247,-0.00000,49,273.797
40,BWD,123.65701,0.01000,49,273.905
40,BWD,123.49328,0.02000,49,273.997
40,BWD,123.35362,-0.01000,49,274.107
40,BWD,123.18983,0.00000,49,274.201
40,BWD,123.05057,-0.00000,49,274.308
40,BWD,122.88934,0.00000,49,274.400
40,BWD,122.75433,0.01000,49,274.507
40,BWD,122.60815,0.01000,49,274.599
40,BWD,122.48912,0.02000,49,274.709
40,BWD,122.36127,-0.00000,49,274.802
40,BWD,122.26092,0.00000,49,274.897
40,BWD,122.16978,0.00000,49,275.005
40,BWD,122.07404,0.02000,49,275.100
40,BWD,122.00115,0.00000,49,275.209
40,BWD,121.92899,0.01000,49,275.302
40,BWD,121.87574,0.02000,49,275.395
40,BWD,121.83172,0.02000,49,275.503
40,BWD,121.79161,0.00000,49,275.595
41,FWD,121.77543,0.01000,49,275.641
41,FWD,121.75665,-0.00000,49,275.718
41,FWD,121.74561,0.01000,49,275.796
41,FWD,121.74037,-0.01000,49,275.905
41,FWD,121.74339,-0.00000,49,275.999
41,FWD,121.75565,0.00000,49,276.109
41,FWD,121.78038,0.01000,49,276.201
41,FWD,121.81094,0.00000,49,276.310
41,FWD,121.85741,0.01000,49,276.400
41,FWD,121.90715,-0.00000,49,276.495
41,FWD,121.96680,-0.00000,49,276.605
41,FWD,122.04448,-0.00000,49,276.696
41,FWD,122.11095,0.00000,49,276.774
41,FWD,122.19196,0.01000,49,276.851
41,FWD,122.26803,0.01000,49,276.930
41,FWD,122.35197,0.01000,49,277.008
41,FWD,122.44256,0.01000,49,277.102
41,FWD,122.55872,0.01000,49,277.196
41,FWD,122.68227,-0.00000,49,277.305
41,FWD,122.82475,0.00000,49,277.407
41,FWD,122.97424,0.01000,49,277.507
41,FWD,123.14182,0.01000,49,277.601
41,FWD,123.28289,-0.00000,49,277.696
41,FWD,123.41567,0.01000,49,277.806
41,FWD,123.57436,-0.01000,49,277.907
41,FWD,123.74216,0.01000,49,278.001
41,FWD,123.87217,0.00000,49,278.096
41,FWD,124.01601,0.01000,49,278.206
41,FWD,124.18950,0.02000,49,278.300
41,FWD,124.31348,-0.00000,49,278.375
41,FWD,124.43240,0.04000,49,278.441
41,FWD,124.52422,0.16000,49,278.506
41,FWD,124.63087,0.45000,49,278.607
41,FWD,124.77414,2.19000,50,278.696
41,BWD,124.83102,4.02000,50,279.035
41,BWD,124.82819,3.79000,50,279.116
41,BWD,124.81853,3.52000,50,279.209
41,BWD,124.79898,3.11000,50,279.312
41,BWD,124.76989,2.55000,50,279.397
41,BWD,124.73473,1.98000,50,279.498
41,BWD,124.68545,0.74000,51,279.604
41,BWD,124.61992,0.27000,51,279.699
41,BWD,124.55426,0.16000,51,279.809
41,BWD,124.47749,0.05000,51,279.907
41,BWD,124.37782,0.01000,51,280.001
41,BWD,124.28775,0.01000,51,280.104
41,BWD,124.17159,0.01000,51,280.198
41,BWD,124.05672,0.01000,51,280.309
41,BWD,123.91621,0.01000,51,280.402
41,BWD,123.78413,0.00000,51,280.497
41,BWD,123.64690,-0.00000,51,280.605
41,BWD,123.48199,0.01000,51,280.702
41,BWD,123.33186,0.00000,51,280.799
41,BWD,123.19778,0.01000,51,280.907
41,BWD,123.02831,0.01000,51,281.001
41,BWD,122.87752,0.01000,51,281.107
41,BWD,122.73357,0.01000,51,281.201
41,BWD,122.61325,-0.01000,51,281.304
41,BWD,122.48621,0.02000,51,281.407
41,BWD,122.35485,0.01000,51,281.501
41,BWD,122.25461,0.00000,51,281.607
41,BWD,122.16405,0.01000,51,281.706
41,BWD,122.06773,0.00000,51,281.801
41,BWD,121.99588,0.00000,51,281.896
41,BWD,121.93304,0.00000,51,282.005
41,BWD,121.86411,0.00000,51,282.099
41,BWD,121.82912,-0.00000,51,282.205
41,BWD,121.78802,0.02000,51,282.301
42,FWD,121.77141,-0.01000,51,282.348
42,FWD,121.75432,0.00000,51,282.426
42,FWD,121.74407,0.01000,51,282.505
42,FWD,121.74008,0.02000,51,282.599
42,FWD,121.74343,0.01000,51,282.708
42,FWD,121.75834,-0.01000,51,282.802
42,FWD,121.77853,0.02000,51,282.908
42,FWD,121.81807,0.01000,51,283.006
42,FWD,121.85973,0.02000,51,283.100
42,FWD,121.91022,0.00000,51,283.194
42,FWD,121.97021,-0.00000,51,283.304
42,FWD,122.05220,0.00000,51,283.401
42,FWD,122.13392,0.01000,51,283.499
42,FWD,122.22133,0.02000,51,283.608
42,FWD,122.33758,0.00000,51,283.704
42,FWD,122.43359,0.01000,51,283.773
42,FWD,122.52916,0.01000,51,283.852
42,FWD,122.62158,0.01000,51,283.930
42,FWD,122.73822,0.00000,51,284.008
42,FWD,122.85529,0.00000,51,284.103
42,FWD,122.98333,-0.01000,51,284.199
42,FWD,123.13211,0.00000,51,284.308
42,FWD,123.30750,0.01000,51,284.407
42,FWD,123.43216,0.00000,51,284.509
42,FWD,123.58615,0.00000,51,284.575
42,FWD,123.68433,-0.01000,51,284.644
42,FWD,123.80720,0.01000,51,284.725
42,FWD,123.90973,0.00000,51,284.808
42,FWD,124.03377,0.00000,51,284.908
42,FWD,124.20721,0.01000,51,284.999
42,FWD,124.33207,0.00000,51,285.109
42,FWD,124.48576,0.02000,51,285.208
42,FWD,124.63428,0.86000,51,285.308
42,FWD,124.78460,2.47000,52,285.375
42,BWD,124.80888,3.52000,52,285.708
42,BWD,124.80601,3.51000,52,285.804
42,BWD,124.79405,3.39000,52,285.905
42,BWD,124.76853,2.43000,52,285.999
42,BWD,124.73755,1.87000,52,286.109
42,BWD,124.68963,1.36000,52,286.204
42,BWD,124.63941,0.86000,52,286.297
42,BWD,124.57983,0.15000,52,286.407
42,BWD,124.49926,0.11000,52,286.502
42,BWD,124.42066,0.07000,52,286.596
42,BWD,124.33365,0.00000,52,286.706
42,BWD,124.22035,0.02000,52,286.801
42,BWD,124.11270,0.00000,52,286.896
42,BWD,124.01284,0.01000,52,286.973
42,BWD,123.89581,0.01000,52,287.052
42,BWD,123.78645,0.00000,52,287.130
42,BWD,123.67048,0.01000,52,287.209
42,BWD,123.55246,0.00000,52,287.303
42,BWD,123.41174,0.02000,52,287.397
42,BWD,123.28526,0.01000,52,287.458
42,BWD,123.17930,0.00000,52,287.553
42,BWD,123.03749,0.01000,52,287.648
42,BWD,122.89592,0.02000,52,287.726
42,BWD,122.77990,0.01000,52,287.804
42,BWD,122.68335,-0.01000,52,287.898
42,BWD,122.55619,-0.01000,52,288.008
42,BWD,122.41245,0.01000,52,288.102
42,BWD,122.31254,0.02000,52,288.197
